$ /Users/wangyc/Desktop/projects/PatentRadar/.venv/bin/python3 -m patentradar.cli competitor-search /Users/wangyc/Desktop/projects/PatentRadar/data/output/CN114512759B/task_package.json --output-dir /Users/wangyc/Desktop/projects/PatentRadar/data/output/CN114512759B
11:59:15 [patentradar.llm.codex] codex prompt size=4,223 chars model=gpt-5.5
12:04:19 [httpx] HTTP Request: GET https://api.search.brave.com/res/v1/web/search?q=%E7%91%9E%E6%B5%A6%E5%85%B0%E9%92%A7+%E9%97%AE%E9%A1%B6+320Ah+%E7%94%B5%E8%8A%AF+%E5%B0%BA%E5%AF%B8&count=5&country=CN&search_lang=zh-hans "HTTP/1.1 200 OK"
12:04:22 [httpx] HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
12:04:23 [httpx] HTTP Request: POST https://api.exa.ai/search "HTTP/1.1 200 OK"
12:04:28 [httpx] HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
12:04:29 [httpx] HTTP Request: GET https://api.search.brave.com/res/v1/web/search?q=REPT+Wending+320Ah+prismatic+cell+datasheet&count=5&country=CN&search_lang=zh-hans "HTTP/1.1 200 OK"
12:04:34 [httpx] HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
12:04:36 [httpx] HTTP Request: GET https://api.search.brave.com/res/v1/web/search?q=%E7%91%9E%E6%B5%A6%E5%85%B0%E9%92%A7+158Ah+%E5%8A%A8%E5%8A%9B%E7%94%B5%E8%8A%AF+%E9%95%BF%E5%AE%BD%E5%8E%9A&count=5&country=CN&search_lang=zh-hans "HTTP/1.1 200 OK"
12:04:38 [httpx] HTTP Request: POST https://api.bochaai.com/v1/web-search "HTTP/1.1 200 "
12:04:39 [httpx] HTTP Request: POST https://api.exa.ai/search "HTTP/1.1 200 OK"
12:04:42 [httpx] HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
12:04:43 [httpx] HTTP Request: GET https://api.search.brave.com/res/v1/web/search?q=REPT+158Ah+EV+prismatic+cell+dimensions&count=5&country=CN&search_lang=zh-hans "HTTP/1.1 200 OK"
12:04:44 [httpx] HTTP Request: POST https://api.bochaai.com/v1/web-search "HTTP/1.1 200 "
12:04:45 [httpx] HTTP Request: GET https://api.search.brave.com/res/v1/web/search?q=%E4%BA%BF%E7%BA%AC%E9%94%82%E8%83%BD+LF560K+560Ah+%E9%95%BF%E5%AE%BD%E5%8E%9A+%E8%A7%84%E6%A0%BC%E4%B9%A6&count=5&country=CN&search_lang=zh-hans "HTTP/1.1 200 OK"
12:04:50 [httpx] HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
12:04:51 [httpx] HTTP Request: POST https://api.exa.ai/search "HTTP/1.1 200 OK"
12:04:55 [httpx] HTTP Request: POST https://api.tavily.com/search "HTTP/1.1 200 OK"
12:04:56 [httpx] HTTP Request: GET https://api.search.brave.com/res/v1/web/search?q=EVE+LF560K+560Ah+prismatic+cell+datasheet&count=5&country=CN&search_lang=zh-hans "HTTP/1.1 200 OK"
12:04:59 [httpx] HTTP Request: POST https://api.bochaai.com/v1/web-search "HTTP/1.1 200 "
